Epoch,TotalLoss,IntegralLoss,DensityLoss,Time
88,227.7509002685547,227.7509002685547,0.0,0.003314034144083659
89,226.34547424316406,226.34547424316406,0.0,0.0026322642962137857
90,224.9933624267578,224.9933624267578,0.0,0.0024113535881042482
91,223.692138671875,223.692138671875,0.0,0.0026873389879862467
92,222.44003295898438,222.44003295898438,0.0,0.0037385026613871255
93,221.23480224609375,221.23480224609375,0.0,0.0026552279790242514
94,220.07440185546875,220.07440185546875,0.0,0.0025440096855163575
95,218.95704650878906,218.95704650878906,0.0,0.00364381472269694
96,217.88076782226562,217.88076782226562,0.0,0.0025248130162556968
97,216.84376525878906,216.84376525878906,0.0,0.0026250362396240236
98,215.84446716308594,215.84446716308594,0.0,0.0035100976626078286
99,214.88092041015625,214.88092041015625,0.0,0.002579319477081299
100,213.95179748535156,213.95179748535156,0.0,0.002575886249542236
